tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,"preciptype_freezingrain,snow,ice",preciptype_rain,"preciptype_rain,freezingrain","preciptype_rain,freezingrain,ice","preciptype_rain,freezingrain,snow","preciptype_rain,freezingrain,snow,ice","preciptype_rain,snow","preciptype_rain,snow,ice",preciptype_snow,preciptype_unknown
13.3,16.5,19.4,13.3,16.5,2.2,39.2,0.0,0,0.0,0.0,0.0,65.3,21.4,72.0,1014.6,5.8,16.0,232.6,20.0,10,10.0,2023-05-09T05:45:23,2023-05-09T20:00:18,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5,4.2,7.2,-3.7,2.0,0.4,77.0,5.745,100,33.33,0.0,0.0,32.8,20.5,220.4,1014.0,67.2,13.5,23.3,2.0,1,10.0,2022-01-05T07:20:20,2022-01-05T16:42:56,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.1,16.0,21.0,11.1,16.0,4.4,47.9,0.0,0,0.0,0.0,0.0,71.0,18.6,50.6,1020.2,13.2,16.0,326.6,28.0,10,10.0,2023-05-25T05:31:07,2023-05-25T20:15:23,0.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.4,16.8,21.0,13.4,16.8,14.3,85.5,2.148,100,12.5,0.0,0.0,38.9,21.7,57.9,1013.7,64.6,10.2,156.7,13.5,7,10.0,2022-05-20T05:34:36,2022-05-20T20:11:09,0.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.6,20.9,26.5,16.6,20.9,10.2,51.5,0.0,0,0.0,0.0,0.0,63.0,21.6,281.3,1013.1,1.3,15.9,196.6,17.1,8,10.0,2023-09-16T06:37:25,2023-09-16T19:03:50,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.2,18.7,22.2,16.2,18.7,9.0,54.0,0.0,0,0.0,0.0,0.0,59.4,14.4,35.2,1006.5,18.7,16.0,155.0,13.4,7,10.0,2024-05-09T05:44:34,2024-05-09T20:01:04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.7,8.4,12.1,3.5,7.5,-1.0,52.8,0.0,0,0.0,0.0,0.0,51.7,13.3,325.2,1009.5,86.6,15.9,124.6,10.7,5,10.0,2024-04-06T06:30:31,2024-04-06T19:26:44,0.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,7.4,9.1,2.9,6.0,4.3,80.9,0.054,100,8.33,0.0,0.0,66.6,13.0,30.8,1019.6,100.0,13.2,51.2,4.5,3,10.0,2024-03-27T06:46:52,2024-03-27T19:16:15,0.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,24.1,27.7,20.0,23.9,11.7,46.9,0.0,0,0.0,0.0,0.0,55.4,16.3,108.5,1023.4,2.2,15.8,333.8,29.1,10,10.0,2024-07-02T05:29:31,2024-07-02T20:30:51,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.7,8.7,11.2,4.1,7.3,3.4,70.5,0.0,0,0.0,0.0,0.0,92.5,32.7,265.1,1008.7,17.5,16.0,85.6,7.4,5,10.0,2023-12-04T07:03:36,2023-12-04T16:28:41,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.1,12.5,19.2,4.1,11.8,8.5,76.8,0.763,100,12.5,0.0,0.0,44.6,28.7,268.6,1017.5,67.4,15.8,69.8,6.1,4,10.0,2022-03-06T06:22:05,2022-03-06T17:53:03,0.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.2,20.9,26.0,17.2,20.9,12.3,60.2,0.0,0,0.0,0.0,0.0,72.0,13.3,316.4,1005.2,54.0,15.7,241.6,21.0,8,10.0,2023-06-17T05:24:28,2023-06-17T20:29:37,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.1,26.7,30.5,23.1,27.1,18.5,62.0,2.008,100,8.33,0.0,0.0,29.5,18.4,269.0,1012.0,49.9,15.6,129.2,11.2,4,10.0,2022-07-29T05:49:56,2022-07-29T20:14:35,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,5.8,7.2,0.4,3.5,-4.1,50.9,0.0,0,0.0,0.0,0.0,72.4,25.8,264.1,1031.8,5.5,16.0,101.3,8.7,5,10.0,2023-12-13T07:11:27,2023-12-13T16:28:54,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,23.4,28.8,20.0,23.6,17.6,71.1,0.0,0,0.0,0.0,0.0,71.4,14.5,250.5,1009.5,52.6,15.1,215.7,18.7,8,30.0,2023-06-28T05:27:15,2023-06-28T20:31:20,0.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,13.2,16.5,8.9,13.2,4.8,57.2,0.0,0,0.0,0.0,0.0,78.5,25.3,278.0,1004.2,75.4,16.0,119.2,10.2,9,10.0,2023-10-22T07:14:40,2023-10-22T18:05:48,0.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4,8.2,12.1,1.3,7.1,-5.0,41.1,0.0,0,0.0,0.0,0.0,73.1,18.1,290.9,1018.7,19.4,16.0,177.3,15.3,6,10.0,2023-03-06T06:22:29,2023-03-06T17:52:47,0.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,18.4,22.1,15.0,18.4,6.4,46.2,0.0,0,0.0,0.0,0.0,40.7,13.1,293.8,1003.9,15.9,6.8,164.2,14.2,6,10.0,2023-06-07T05:25:14,2023-06-07T20:24:56,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.8,20.4,26.2,15.8,20.4,9.3,53.2,0.0,0,0.0,0.0,0.0,61.2,16.1,60.8,1008.5,3.2,15.8,316.3,27.3,9,10.0,2024-05-07T05:46:47,2024-05-07T19:59:03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.8,26.2,30.9,20.8,26.0,15.7,55.4,0.0,0,0.0,0.0,0.0,19.4,11.5,330.5,1018.5,11.1,15.8,337.6,29.1,10,10.0,2022-06-25T05:26:12,2022-06-25T20:31:15,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,4.5,7.4,-2.4,2.5,-6.0,47.2,0.0,0,0.0,0.0,0.0,35.3,18.4,228.5,1025.9,34.7,16.0,95.9,8.3,5,10.0,2022-12-28T07:19:26,2022-12-28T16:36:02,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1,3.9,6.9,-2.4,1.3,-4.4,55.9,0.0,0,0.0,0.0,0.0,83.2,16.6,35.8,1017.5,18.8,15.9,137.4,11.9,6,10.0,2024-02-03T07:04:32,2024-02-03T17:15:40,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.4,11.3,13.4,7.1,11.0,4.2,62.3,0.44,100,8.33,0.0,0.0,16.6,12.1,265.0,1019.3,55.7,15.5,43.8,3.6,3,10.0,2023-01-02T07:20:17,2023-01-02T16:40:01,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.7,0.0,-4.0,-2.2,-2.7,73.4,0.587,100,33.33,2.9,0.1,53.6,31.7,32.0,1018.0,49.6,14.1,23.5,2.1,1,10.0,2024-01-06T07:20:19,2024-01-06T16:43:26,0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.3,8.6,9.4,5.5,7.7,7.1,90.5,2.268,100,87.5,0.0,0.0,38.9,13.3,349.4,1014.3,99.1,13.2,26.8,2.4,1,10.0,2024-03-28T06:45:12,2024-03-28T19:17:18,0.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.3,26.6,31.4,23.3,27.0,19.0,65.1,0.0,0,0.0,0.0,0.0,35.6,22.3,284.1,1010.7,56.4,15.9,240.3,20.7,8,10.0,2022-07-06T05:31:29,2022-07-06T20:29:59,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.7,6.8,8.5,2.5,5.7,-5.4,42.1,0.0,0,0.0,0.0,0.0,22.0,16.6,44.2,1026.7,40.0,16.0,86.6,7.6,5,10.0,2021-12-05T07:05:00,2021-12-05T16:28:30,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8,4.9,8.2,0.5,3.8,-3.0,57.7,0.0,0,0.0,0.1,0.2,59.0,13.0,299.8,1026.4,28.5,16.0,114.3,9.9,5,10.0,2024-01-08T07:20:07,2024-01-08T16:45:24,0.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.8,27.3,35.1,23.8,28.5,20.1,65.3,0.23,100,4.17,0.0,0.0,70.2,10.6,287.6,1011.6,13.7,15.9,167.5,14.6,9,60.0,2023-09-04T06:25:44,2023-09-04T19:23:50,0.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.8,23.3,29.3,18.8,23.5,17.0,69.2,0.0,0,0.0,0.0,0.0,46.0,24.1,201.0,1022.2,30.7,15.9,296.0,25.6,9,10.0,2024-06-17T05:24:33,2024-06-17T20:29:52,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.7,25.4,29.6,21.7,25.5,17.1,62.4,0.0,0,0.0,0.0,0.0,18.4,16.2,291.0,1014.6,38.8,15.7,140.8,12.1,9,30.0,2023-08-05T05:56:22,2023-08-05T20:07:12,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.8,10.5,15.0,5.8,10.1,6.6,77.3,0.0,0,0.0,0.0,0.0,14.8,10.9,24.1,1022.5,12.9,15.6,80.0,7.0,4,10.0,2023-12-09T07:08:12,2023-12-09T16:28:25,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.8,17.6,22.9,12.8,17.6,10.7,66.3,0.0,0,0.0,0.0,0.0,70.2,16.3,92.1,1022.6,1.0,15.4,316.9,27.5,10,10.0,2023-05-31T05:27:43,2023-05-31T20:20:12,0.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,7.3,11.7,0.9,5.7,2.9,74.0,0.261,100,33.33,0.0,0.0,43.9,28.7,51.5,1020.0,65.8,14.8,44.8,3.7,3,10.0,2023-11-26T06:55:16,2023-11-26T16:31:05,0.48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.1,13.7,17.7,11.1,13.7,7.1,66.0,0.03,100,8.33,0.0,0.0,42.5,14.6,347.3,1000.4,77.1,16.0,154.9,13.5,9,10.0,2023-10-15T07:06:57,2023-10-15T18:16:08,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,3.5,5.0,-2.8,0.4,-0.2,78.6,6.178,100,54.17,3.0,0.0,33.5,22.0,46.4,1017.7,82.6,12.7,20.8,1.7,1,10.0,2022-03-09T06:17:18,2022-03-09T17:56:22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1,2.9,3.8,-4.7,-0.2,-1.3,75.4,1.11,100,45.83,0.8,1.3,48.4,30.8,10.2,1003.4,85.8,10.9,36.3,3.1,2,10.0,2024-02-13T06:53:07,2024-02-13T17:28:00,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7,2.8,4.2,-4.9,-0.5,-7.1,48.4,0.0,0,0.0,0.0,0.0,67.1,27.4,271.5,1012.2,21.1,16.0,71.9,6.1,5,10.0,2023-11-28T06:57:27,2023-11-28T16:30:16,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.4,22.2,28.4,19.4,22.2,19.1,83.6,0.398,100,25.0,0.0,0.0,60.3,14.5,191.9,1006.0,54.6,14.7,160.4,13.7,7,10.0,2023-06-27T05:26:51,2023-06-27T20:31:20,0.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7,3.0,3.1,-2.8,0.0,-5.3,54.7,0.0,0,0.0,0.0,0.0,29.5,18.1,62.7,1023.2,83.7,16.0,47.2,4.0,2,10.0,2023-01-11T07:19:28,2023-01-11T16:48:44,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.8,14.5,18.9,11.8,14.5,8.2,72.1,0.005,100,4.17,0.0,0.0,44.6,28.9,296.9,1003.3,83.7,13.0,123.0,10.7,8,10.0,2023-04-17T06:14:32,2023-04-17T19:37:27,0.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4,3.6,3.9,-4.0,-0.7,-0.4,75.8,20.697939999999985,100,41.67,0.3,0.0,56.8,34.9,235.7,989.9,98.7,12.4,17.9,1.6,1,10.0,2022-01-17T07:17:07,2022-01-17T16:55:38,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.6,10.2,14.7,0.2,9.4,7.5,83.8,2.318,100,12.5,0.0,0.0,49.5,22.9,308.9,1004.7,91.5,11.8,25.9,2.1,2,10.0,2022-01-02T07:20:18,2022-01-02T16:40:13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.2,-0.5,0.6,-6.7,-3.9,-5.4,71.0,0.066,100,20.83,0.2,0.6,50.5,20.3,44.1,1011.3,87.7,13.3,26.0,2.2,2,10.0,2024-01-19T07:16:21,2024-01-19T16:57:25,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.2,5.0,6.0,-2.2,2.2,-5.6,47.5,0.0,0,0.0,0.0,0.0,48.7,28.5,269.7,1007.8,61.9,16.0,204.5,17.6,9,10.0,2024-03-19T07:00:07,2024-03-19T19:07:47,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12.5,17.6,22.9,12.5,17.6,3.4,40.6,0.0,0,0.0,0.0,0.0,52.3,29.5,326.1,1013.7,20.7,16.0,353.1,30.6,10,10.0,2022-06-19T05:24:43,2022-06-19T20:30:16,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13.9,20.0,27.7,13.9,20.0,11.5,60.4,2.92,100,16.67,0.0,0.0,90.7,16.0,318.9,1008.5,31.2,15.6,244.9,21.0,9,10.0,2022-04-14T06:18:44,2022-04-14T19:34:33,0.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,5.8,8.0,1.0,4.2,0.7,71.5,0.569,100,4.17,0.0,0.0,26.6,17.6,295.4,1010.5,73.1,13.6,36.5,3.3,2,10.0,2021-12-28T07:19:29,2021-12-28T16:36:13,0.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.7,19.2,28.2,14.7,19.2,14.8,77.5,0.037,100,8.33,0.0,0.0,64.8,21.6,130.4,1015.6,38.1,13.5,257.8,22.2,9,10.0,2024-04-29T05:56:33,2024-04-29T19:50:49,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.3,28.4,35.3,23.3,29.2,19.4,60.7,0.0,0,0.0,0.0,0.0,54.2,18.1,261.8,1008.3,11.6,16.0,308.9,26.7,10,10.0,2022-07-19T05:41:02,2022-07-19T20:23:18,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.8,14.8,20.7,6.8,14.5,9.2,69.8,0.0,0,0.0,0.0,0.0,59.0,12.6,25.3,1017.0,22.4,15.8,234.5,20.1,8,10.0,2023-04-04T06:34:58,2023-04-04T19:23:50,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9,6.6,9.3,1.2,4.3,0.4,65.1,0.014,100,4.17,0.0,0.0,51.8,32.6,92.0,1018.6,17.3,15.9,93.7,8.1,5,10.0,2024-01-12T07:19:16,2024-01-12T16:49:32,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,1.2,1.7,-5.4,-2.7,-8.0,50.9,0.0,0,0.0,0.0,0.0,38.9,24.1,326.2,1020.6,14.0,16.0,97.0,8.3,5,10.0,2022-12-14T07:12:22,2022-12-14T16:29:10,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,20.8,23.6,18.0,20.8,8.5,46.8,0.0,0,0.0,0.0,0.0,42.5,31.7,331.1,1020.0,12.5,16.0,246.1,21.4,9,10.0,2022-09-15T06:36:40,2022-09-15T19:05:06,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,3.2,2.8,-4.0,-0.7,0.2,81.8,14.19,100,66.67,0.1,0.1,56.2,37.1,323.2,1003.9,99.4,10.8,20.9,1.8,1,10.0,2023-01-23T07:13:44,2023-01-23T17:02:27,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.4,20.6,22.1,19.4,20.6,19.1,91.2,0.204,100,16.67,0.0,0.0,29.5,14.5,72.1,1016.8,100.0,10.7,41.4,3.6,3,10.0,2023-10-06T06:57:26,2023-10-06T18:30:21,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7,-0.2,1.1,-6.8,-3.7,-10.6,45.4,0.0,0,0.0,0.0,0.0,31.7,16.8,265.2,1024.9,98.1,16.0,61.5,5.2,4,10.0,2022-12-27T07:19:09,2022-12-27T16:35:20,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.4,25.0,25.9,23.4,25.0,24.0,94.1,12.326,100,37.5,0.0,0.0,40.7,16.1,221.2,1010.2,87.1,14.0,66.0,5.9,4,60.0,2023-07-16T05:38:25,2023-07-16T20:25:29,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.7,24.6,27.6,19.7,24.2,6.0,30.8,0.0,0,0.0,0.0,0.0,57.2,18.5,262.4,1010.6,0.1,16.0,279.3,24.2,9,10.0,2023-04-13T06:20:39,2023-04-13T19:33:15,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.6,8.0,10.7,1.7,5.8,-1.7,51.5,3.983,100,8.33,0.0,0.0,40.9,31.2,65.6,1024.9,34.5,15.4,157.0,13.6,8,10.0,2022-04-18T06:12:40,2022-04-18T19:38:44,0.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.7,-0.4,1.9,-8.9,-3.8,-7.9,57.3,0.0,0,0.0,0.0,3.4,33.5,18.1,41.6,1033.7,31.4,16.0,139.1,12.1,6,10.0,2022-02-01T07:06:01,2022-02-01T17:13:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.4,11.6,14.8,7.3,11.5,-2.2,39.2,0.0,0,0.0,0.0,0.0,33.5,21.7,213.0,1006.7,53.1,16.0,128.8,11.2,6,10.0,2023-03-17T07:04:40,2023-03-17T19:04:49,0.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.7,25.5,33.9,23.7,26.2,22.0,81.6,0.028,100,8.33,0.0,0.0,31.7,10.8,225.6,1018.2,73.6,15.0,133.0,11.6,9,75.0,2023-09-09T06:30:36,2023-09-09T19:15:35,0.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4,13.0,17.2,8.2,12.8,4.5,62.1,0.446,100,16.67,0.0,0.0,42.5,22.1,261.9,1002.6,48.3,14.6,262.4,22.6,8,10.0,2022-04-08T06:28:08,2022-04-08T19:28:16,0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.4,27.0,38.1,23.4,28.6,22.2,76.3,1.118,100,25.0,0.0,0.0,37.1,26.9,220.9,1010.1,31.6,14.6,244.8,21.1,10,60.0,2024-08-03T05:55:11,2024-08-03T20:08:39,0.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,13.0,17.2,10.5,13.0,7.1,69.0,0.008,100,4.17,0.0,0.0,64.8,21.4,80.0,1022.0,56.6,15.9,201.6,17.2,9,10.0,2023-05-05T05:49:59,2023-05-05T19:56:13,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,8.0,10.6,3.0,6.4,-4.5,41.3,0.0,0,0.0,0.0,0.0,67.3,18.1,277.5,1006.4,80.7,15.9,171.6,14.7,8,10.0,2024-03-18T07:01:46,2024-03-18T19:06:42,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.2,24.6,29.8,21.2,24.9,17.4,64.8,0.0,0,0.0,0.0,0.0,57.2,17.8,231.0,1019.3,23.9,15.9,216.0,18.5,8,10.0,2024-07-20T05:42:21,2024-07-20T20:22:11,0.48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1,7.0,10.0,3.4,6.1,6.0,93.5,5.507,100,70.83,0.0,0.9,25.9,11.0,256.7,1023.5,100.0,8.6,21.4,2.0,1,10.0,2022-02-03T07:04:01,2022-02-03T17:16:15,0.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,2.4,3.7,-3.9,-0.7,-4.1,62.8,0.0,0,0.0,0.0,0.1,86.8,16.2,78.9,1030.6,73.9,16.0,75.0,6.5,3,10.0,2024-02-21T06:42:25,2024-02-21T17:37:36,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,8.7,12.3,2.0,7.6,0.5,57.2,0.0,0,0.0,0.0,0.0,31.7,16.1,89.3,1034.2,56.4,15.9,77.7,6.6,5,10.0,2021-12-15T07:13:14,2021-12-15T16:29:29,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.6,13.2,15.7,10.6,13.2,9.8,80.3,1.902,100,66.67,0.0,0.0,32.4,20.0,66.9,1014.2,79.8,14.3,50.0,4.2,2,10.0,2022-05-06T05:48:30,2022-05-06T19:57:29,0.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.6,-0.7,1.2,-8.6,-5.6,-10.9,47.0,0.0,0,0.0,0.0,0.4,49.8,33.6,297.0,1019.1,41.7,15.9,103.4,8.9,5,10.0,2022-01-10T07:19:38,2022-01-10T16:47:55,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.9,12.2,16.0,7.1,12.2,-4.6,31.7,0.0,0,0.0,0.0,0.0,64.7,18.6,300.3,1026.5,36.8,16.0,89.8,7.7,3,10.0,2023-04-07T06:30:08,2023-04-07T19:26:58,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7,3.3,2.8,-3.2,-0.3,-0.8,74.8,12.674,100,37.5,0.0,0.0,50.0,24.5,57.3,1020.8,68.6,14.1,12.7,1.0,1,10.0,2022-12-15T07:13:05,2022-12-15T16:29:25,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.3,22.2,26.6,18.3,22.1,8.7,42.7,0.0,0,0.0,0.0,0.0,70.2,23.6,220.9,1017.3,0.6,15.9,322.1,27.7,10,10.0,2022-06-06T05:25:25,2022-06-06T20:24:28,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7,4.0,5.7,-2.2,1.4,-3.1,60.0,0.0,0,0.0,0.0,0.0,68.4,14.5,273.8,1016.7,48.7,15.8,71.1,6.1,5,10.0,2024-01-03T07:20:21,2024-01-03T16:40:41,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.8,24.6,30.0,21.8,24.7,16.5,61.6,0.83,100,20.83,0.0,0.0,72.0,20.7,222.7,1016.3,30.8,15.7,202.8,17.4,9,10.0,2022-07-05T05:30:53,2022-07-05T20:30:16,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7,2.9,3.9,-1.9,0.6,-0.6,78.1,0.0,0,0.0,0.2,0.2,67.9,14.6,97.6,1020.5,100.0,15.7,28.7,2.6,1,10.0,2024-01-31T07:07:27,2024-01-31T17:11:57,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-10.0,-5.5,-1.5,-17.1,-9.7,-15.1,47.1,0.0,0,0.0,0.0,0.0,37.1,18.1,14.8,1027.0,16.9,16.0,126.5,11.0,5,10.0,2022-01-22T07:14:14,2022-01-22T17:01:32,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.9,10.8,15.0,6.5,10.5,1.8,56.2,0.005,100,4.17,0.0,0.0,65.6,25.4,192.9,1032.4,45.3,15.8,232.8,20.1,9,10.0,2024-04-27T05:59:11,2024-04-27T19:48:44,0.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.4,14.9,19.4,11.4,14.9,7.7,63.9,0.0,0,0.0,0.0,0.0,15.8,9.5,129.0,1028.4,5.3,15.9,145.6,12.6,6,10.0,2022-11-03T07:28:44,2022-11-03T17:49:54,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1,4.4,6.6,-1.8,1.4,-3.3,58.1,0.0,0,0.0,0.0,0.0,76.2,21.8,273.9,1015.1,40.4,15.9,120.0,10.4,6,10.0,2023-12-19T07:15:30,2023-12-19T16:30:44,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,6.5,8.3,1.0,4.2,-4.0,48.0,0.0,0,0.0,0.0,0.0,64.8,23.5,22.3,1027.8,0.8,16.0,113.3,9.7,5,10.0,2023-11-20T06:48:30,2023-11-20T16:34:26,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1,3.4,5.8,-1.9,1.5,-5.7,52.0,0.0,0,0.0,0.0,0.0,76.0,11.1,290.7,1029.4,0.9,15.9,93.1,8.1,5,10.0,2023-11-25T06:54:10,2023-11-25T16:31:34,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.3,20.3,23.6,15.3,20.3,14.0,68.4,9.968,100,20.83,0.0,0.0,53.6,29.7,267.2,1004.2,52.5,14.7,89.1,7.6,5,10.0,2022-09-22T06:43:32,2022-09-22T18:53:15,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,7.3,11.5,1.0,5.8,-1.5,55.1,0.0,0,0.0,0.0,0.0,70.2,19.9,246.5,1031.1,1.4,15.8,154.5,13.2,6,10.0,2023-11-02T07:27:17,2023-11-02T17:51:22,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.7,30.7,41.0,29.5,34.7,22.9,64.8,0.28,100,12.5,0.0,0.0,77.4,23.7,261.4,1013.0,30.5,16.0,223.3,19.2,9,75.0,2022-08-09T06:00:28,2022-08-09T20:01:59,0.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
